Dokument ID,Nachname,Vorname,Pseudonym,Gender,Titel,Untertitel_im_Text,Untertitel_im_Inhaltsverzeichnis,Jahr_ED,entstanden,Gattungslabel_ED,Gattungslabel_ED_normalisiert,Medium_ED,Medientyp_ED,Hg.,Kanon_Status,Nummer im Heft,seriell,Seiten,Medium_Zweitdruck,Jahr_Zweitdruck,Label_Zweitdruck,Medium_Drittdruck,Jahr_Drittdruck,Label_Drittdruck,in_Deutscher_Novellenschatz,in_Pantheon,in_RUB_Sammlung,in_B-v-Wiese,Verantwortlich_Erfassung,source_repository,Herkunft_Prätext_lt_Paratext,Wahrheitsbeglaubigung_lt_Paratext,Bearbeitungsqualität,spätere_Fassung_von,UrhGeschBis,falls_Episode_als_Ganztext_erfasst,
00634-00,Stifter,Adalbert,,m,Die Mappe meines Urgroßvaters,,,1841,,0E,0E,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00635-00,Auerbach,Berthold,,m,Der Lautenbacher,,,1843,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00636-00,Ruppius,Otto,,m,Das Vermächtnis des Pedlars,,,1859,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00637-00,Aston,Louise,,f,Lydia,,,1848,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00638-00,Hoffmann,E. T. A. ,,m,Signor Formica,Eine Novellle,,1819,1819,N,N,Taschenbuch zum geselligen Vergnügen auf das Jahr 1820,Taschenbuch,Joh. Friedr. Gletitsch (Wien),2,,FALSE,145–284,Die Serapionsbrüder,1821,N,,,,FALSE,FALSE,FALSE,FALSE,Julian Schröter,Textgrid,,,normalisiert,,,,
00639-00,Aston,Louise,,f,Aus dem Leben einer Frau,,,1847,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00640-00,Auerbach,Berthold,,m,Barfüßele,,,1856,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00641-00,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,
00642-00,Arnim,Bettina von,,f,Die Günderode,,,1840,,Briefwechsel (faktual),0X,Monographie,Buch,,2,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00643-00,Gerstäcker,Friedrich,,m,Die Regulatoren in Arkansas. Aus dem Waldleben Amerikas,,,1846,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00644-00,Stifter,Adalbert,,m,Die Narrenburg,,,1843,,0E,0E,Roman/Monographie,Buch,,2,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00645-00,Schopenhauer,Adele,,f,Anna,,,1845,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00646-00,Stifter,Adalbert,,m,Zwei Schwestern,,,1846,,0E,0E,Roman/Monographie,Buch,,2,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00647-00,Hahn-Hahn,Ida Gräfin von,,f,Sibylle,,,1846,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00648-00,Lewald,Fanny,,f,Jenny,,,1843,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00649-00,Arnim,Bettina von,,f,Clemens Brentanos Frühlingskranz,,,1844,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00650-00,Stifter,Adalbert,,m,Feldblumen,,,1841,,0E,0E,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00651-00,Gutzkow,Karl,,m,Der Zauberer von Rom,,,1858,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00652-00,Kürnberger,Ferdinand,,m,Der Amerika-Müde,Amerikanisches Kulturbild,,1855,,Amerikanisches Kulturbild,XE,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00653-00,Vischer,Friedrich Theodor,,m,Auch Einer 2,,,1879,,R,R,Roman/Monographie,Buch,,2,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00654-00,Ebner-Eschenbach,Marie von,,f,Bozena,,,1876,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00655-00,François,Louise von,,f,Die letzte Reckenburgerin,,,1871,,R,R,Roman/Monographie,Buch,,2,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00656-00,Raabe,Wilhelm,,m,Alte Nester,,,1879,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00657-00,Freytag,Gustav,,m,Die verlorene Handschrift,,,1864,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00658-00,Raabe,Wilhelm,,m,Der Schüdderump,,,1869,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00659-00,Meyer,Conrad Ferdinand,,m,Jürg Jenatsch,,,1876,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00660-00,François,Louise von,,f,Die Geschichte meines Urgroßvaters,,,1868,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00661-00,Vischer,Friedrich Theodor,,m,Auch Einer 1,,,1879,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00662-00,Fontane,Theodor,,m,Vor dem Sturm,,,1878,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00663-00,Reuter,Gabriele,,f,Five o’clock,,,1901,,N,N,Frauenseelen,Anthologie,,1,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,
00664-00,John,Friederike H. C. Eugenie,Marlitt,f,Das Heideprinzeßchen,,,1871,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00665-00,Reuter,Gabriele,,f,Eines Toten Wiederkehr,,,1901,,N,N,Frauenseelen,Anthologie,,1,,,,,,,,,,,,,,,,,,,,,,
00666-00,Spielhagen,Friedrich,,m,Problematische Naturen. Erste Abtheilung,,,1861,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00667-00,John,Friederike H. C. Eugenie,E. Marlitt,f,Goldelse,,,1866,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00668-00,John,Friederike H. C. Eugenie,E. Marlitt,f,Das Geheimnis der alten Mamsell,,,1867,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00669-00,Möllhausen,Balduin,,m,Die Mandanenwaise,,,1865,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00670-00,Spielhagen,Friedrich,,m,Hammer und Amboß,,,1869,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00671-00,Dahn,Felix,,m,Kampf um Rom,,,1876,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00672-00,Stifter,Adalbert,,m,Witiko,,,1865,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00673-00,Stifter,Adalbert,,m,Der Nachsommer,,,1857,,E,E,Buch,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,
00674-00,François,Louise von,,f,Judith die Kluswirtin,,,1862,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00675-00,Freytag,Gustav,,m,Die Ahnen,,,1872,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00676-00,Raabe,Wilhelm,,m,"Die Leute aus dem Walde, ihre Sterne, Wege und Schicksale",,,1863,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00677-00,Raabe,Wilhelm,,m,Abu Telfan oder Die Heimkehr vom Mondgebirge,,,1867,,R,R,Roman/Monographie,Buch,,2,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00678-00,Fontane,Theodor,,m,Unterm Birnbaum,,,1885,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00679-00,Spyri,Johanna,,f,Heidis Lehr- und Wanderjahre,,,1880,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00680-00,Fontane,Theodor,,m,Graf Petöfy,,,1884,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00681-00,May,Karl,,m,Am Jenseits,,,1899,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00682-00,Bahr,Hermann,,m,Die gute Schule,,,1890,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00683-00,Conradi,Hermann,,m,Adam Mensch,,,1889,,R,R,Roman/Monographie,Buch,,2,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00684-00,Dohm,Hedwig,,f,Sibilla Dalmar,,,1896,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00685-00,Ebner-Eschenbach,Marie von,,f,"Lotti, die Uhrmacherin",,,1880,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00686-00,Fontane,Theodor,,m,"Irrungen, Wirrungen",,,1887,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00687-00,Janitschek,Maria,,f,Die Amazonenschlacht,,,1897,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00688-00,Bleibtreu,Karl,,m,Größenwahn,,,1888,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00689-00,Polenz,Wilhelm von,,m,Der Büttnerbauer,,,1895,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00690-00,Dohm,Hedwig,,f,Wie Frauen werden,,,1894,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00691-00,Christen,Ada,,f,Jungfer Mutter,,,1892,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00692-00,Spielhagen,Friedrich,,m,Zum Zeitvertreib,,,1897,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00693-00,Ernst,Paul,,m,Der Tod des Cosimo,,,1912,,N,N,Der Tode des Cosimo und andere Novellen,Anthologie,,1,,,,,,,,,,FALSE,FALSE,,,,gutenberg.org,,,,,,,
00694-00,Ganghofer,Ludwig,,m,Schloß Hubertus,,,1895,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00695-00,Spitteler,Carl,,m,Conrad,,,1898,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00696-00,Kretzer,Max,,m,Meister Timpe,,,1888,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00697-00,Ernst,Paul,,m,Der Dichter und die Schauspielerin,,,1912,,N,N,Der Tod des Cosimo und andere Novellen,Anthologie,,1,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,
00698-00,Fontane,Theodor,,m,Cécile,,,1887,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00699-00,Raabe,Wilhelm,,m,Im alten Eisen,,,1887,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00700-00,Dohm,Hedwig,,f,Schicksale einer Seele,,,1899,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00701-00,Boy-Ed,Ida,,f,Fanny Förster,,,1889,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00702-00,Janitschek,Maria,,f,Ninive,,,1896,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00703-00,Wassermann,Jakob,,m,Caspar Hauser,,,1907,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00704-00,Reventlow,Franziska Gräfin zu,,f,Ellen Olestjerne,,,1903,,R,R,Roman/Monographie,Buch,,2,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00705-00,Essig,Hermann,,m,Der Taifun,,,1919,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00706-00,Rilke,Rainer Maria,,m,Die Aufzeichnungen des Malte Laurids Brigge,,,1910,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00707-00,Keyserling,Eduard von,,m,Dumala,,,1907,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00708-00,May,Karl,,m,Und Friede auf Erden!,,,1904,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00709-00,Braun,Lily,,f,Lebenssucher,,,1915,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00710-00,Sack,Gustav,,m,Paralyse,,,1913,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00711-00,May,Karl,,m,Ardistan und Dschinnistan II,,,1909,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00712-00,Ganghofer,Ludwig,,m,Der Ochsenkrieg,,,1914,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00713-00,Meysenbug,Malwida Freiin von,,f,Himmlische und irdische Liebe,,,1905,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00714-00,Heyking,Elisabeth von,,f,"Briefe, die ihn nicht erreichten",,,1903,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00715-00,Fontane,Theodor,,m,Mathilde Möhring,,,1906,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00716-00,Wille,Bruno,,m,Die Abendburg,,,1909,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00717-00,Reventlow,Franziska Gräfin zu,,f,Von Paul zu Pedro,,,1912,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00718-00,Schnitzler,Arthur,,m,Casanovas Heimfahrt,,,1918,,0E,0E,Die neue Rundschau,Rundschau,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00719-00,Sudermann,Hermann,,m,Jons und Erdme,,,1917,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00720-00,Christ,Lena,,f,Madam Bäurin,,,1920,,R,R,Roman/Monographie,Buch,,2,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00721-00,Schnitzler,Arthur,,m,Der Weg ins Freie,,,1907,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00722-00,Ball,Hugo,,m,Flammetti,,,1918,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00723-00,Hoffmann,E. T. A. ,,m,Die Bergwerke zu Falun,,,1819,,E,E,"Die Serapionsbrüder, Bd.1",Zyklus,,3,,,,,,,,,,FALSE,FALSE,,,,Textgrid,,,normalisiert,,,,
00724-00,Keyserling,Eduard von,,m,Wellen,,,1911,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00725-00,Reventlow,Franziska Gräfin zu,,f,Herrn Dames Aufzeichnungen,,,1913,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00726-00,Christ,Lena,,f,Mathias Bichler,,,1914,,R,R,Roman/Monographie,Buch,,1,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00727-00,Ebner-Eschenbach,Marie von,,f,Agave,,,1903,,R,R,Roman/Monographie,Buch,,3,,,,,,,,,,FALSE,FALSE,,,,ELTeC,,,normalisiert,,,,
00728-00,Oppermann,Andreas,,m,Am Fuße des Arbers,Dorfgeschichte von Andreas Oppermann,Erzählungen und Novellen,1866,,0E,0E,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 4 / Jg. 2.,Familienblatt,,0,,TRUE,49-51,,,,,,,FALSE,FALSE,,,Johannes Leitgeb,,,,normalisiert,,,,
00728-01,Oppermann,Andreas,,m,Am Fuße des Arbers,Dorfgeschichte von Andreas Oppermann,Erzählungen und Novellen,1866,,0E,0E,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 4 / Jg. 2.,Familienblatt,,0,,TRUE,49-51,,,,,,,FALSE,FALSE,,,Johannes Leitgeb,,,,normalisiert,,,,
00728-02,Oppermann,Andreas,,m,Am Fuße des Arbers,Dorfgeschichte von Andreas Oppermann,Erzählungen und Novellen,1866,,0E,0E,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 5 / Jg. 2.,Familienblatt,,0,,TRUE,61-64,,,,,,,FALSE,FALSE,,,Johannes Leitgeb,,,,normalisiert,,,,
00729-00,o.N.,o.N.,Gl.,unbekannt,Bilder aus der Berliner Feuerwehr I.,,Skizzen aus der Heimat und Fremde,1866,,0E,0E,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 4 / Jg. 2.,Familienblatt,,0,,TRUE,52-53,,,,,,,FALSE,FALSE,,,Johannes Leitgeb,,,,normalisiert,,,,
00729-01,o.N.,o.N.,Gl.,unbekannt,Bilder aus der Berliner Feuerwehr I.,,Skizzen aus der Heimat und Fremde,1866,,0E,0E,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 4 / Jg. 2.,Familienblatt,,0,,TRUE,52-53,,,,,,,FALSE,FALSE,,,Johannes Leitgeb,,,,normalisiert,,,,
00729-02,o.N.,o.N.,Gl.,unbekannt,Bilder aus der Berliner Feuerwehr II.,,Skizzen aus der Heimat und Fremde,1866,,0E,0E,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 4 / Jg. 2.,Familienblatt,,0,,TRUE,56-60,,,,,,,FALSE,FALSE,,,Johannes Leitgeb,,,,normalisiert,,,,
00730-00,Bibra,Ernst von,,m,"Tupa, das Indianermächden.",,,1865,,0E,0E,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 17,Familienblatt,,0,,TRUE,227-230,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00730-01,Bibra,Ernst von,,m,"Tupa, das Indianermächden.",,,1865,,0E,0E,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 17,Familienblatt,,0,,TRUE,227-230,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00730-02,Bibra,Ernst von,,m,"Tupa, das Indianermädchen.",(Forsetzung.),,1865,,0E,0E,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 18,Familienblatt,,0,,TRUE,241-244,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00730-03,Bibra,Ernst von,,m,"Tupa, das Indianermädchen.",(Forsetzung.),,1865,,0E,0E,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 19,Familienblatt,,0,,TRUE,257-260,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00730-04,Bibra,Ernst von,,m,"Tupa, das Indianermädchen.",(Fortsetzung.),,1865,,0E,0E,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 20,Familienblatt,,0,,TRUE,273-276,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00730-05,Bibra,Ernst von,,m,"Tupa, das Indianermädchen.",(Schluß.),,1865,,0E,0E,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 21,Familienblatt,,0,,TRUE,291-292,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00731-00,Hesekiel,George,,m,Fräulein Juliane Ludovike.,Aus vergangenen Tagen von George Hesekiel.,,1865,,0E,0E,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 12,Familienblatt,,0,,TRUE,149-151,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00731-01,Hesekiel,George,,m,Fräulein Juliane Ludovike.,Aus vergangenen Tagen von George Hesekiel.,,1865,,0E,0E,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 12,Familienblatt,,0,,TRUE,149-151,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00731-02,Hesekiel,George,,m,Fräulein Juliane Ludovike.,Aus vergangenen Tagen von George Hesekiel. (Schluß.),,1865,,0E,0E,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 13,Familienblatt,,0,,TRUE,165-167,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00732-00,Strauß,Victor von,,m,Der Glücksschmied,Ein Märchen für die Weihnachtsfeiertage von Victor v. Strauß.,,1865,,M,M,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 12,Familienblatt,,0,,TRUE,157-162,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00733-00,Rosen,Ludwig,,m,Die Frauenschlacht auf Borkum. ,Geschichtliche Novelle*) von Ludwig Rosen.,,1865,,N,N,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 35,Familienblatt,,0,1,TRUE,505-508,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00733-01,Rosen,Ludwig,,m,Die Frauenschlacht auf Borkum. ,Geschichtliche Novelle*) von Ludwig Rosen.,,1865,,N,N,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 35,Familienblatt,,0,1,TRUE,505-508,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00733-02,Rosen,Ludwig,,m,Die Frauenschlacht auf Borkum. ,Geschichtliche Novelle von Ludwig Rosen. (Fortsetzung.),,1865,,N,N,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 36,Familienblatt,,0,2,TRUE,522-527,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00733-03,Rosen,Ludwig,,m,Die Frauenschlacht auf Borkum. ,Geschichtliche Novelle von Ludwig Rosen. (Fortsetzung.),,1865,,N,N,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 37,Familienblatt,,0,1,TRUE,537-540,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00733-04,Rosen,Ludwig,,m,Die Frauenschlacht auf Borkum. ,Geschichtliche Novelle von Ludwig Rosen. (Schluß.),,1865,,N,N,Daheim. Ein deutsches Familienblatt mit Illustrationen. Heft 38,Familienblatt,,0,2,TRUE,556,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00734-00,Schücking,Levin,,m,Der Erbstreit.,Von Levin Schücking.,,1865,,0E,0E,Die Gartenlaube. Illustriertes Familienblatt. Heft 17,Familienblatt,,1,1,TRUE,257-260,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00734-01,Schücking,Levin,,m,Der Erbstreit.,Von Levin Schücking.,,1865,,0E,0E,Die Gartenlaube. Illustriertes Familienblatt. Heft 17,Familienblatt,,1,1,TRUE,257-260,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00734-02,Schücking,Levin,,m,Der Erbstreit.,Von Levin Schücking. (Fortsetzung.),,1865,,0E,0E,Die Gartenlaube. Illustriertes Familienblatt. Heft 18,Familienblatt,,1,5,TRUE,286-288,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00734-03,Schücking,Levin,,m,Der Erbstreit.,Von Levin Schücking. (Fortsetzung.),,1865,,0E,0E,Die Gartenlaube. Illustriertes Familienblatt. Heft 19,Familienblatt,,1,1,TRUE,289-292,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00734-04,Schücking,Levin,,m,Der Erbstreit.,Von Levin Schücking. (Fortsetzung.),,1865,,0E,0E,Die Gartenlaube. Illustriertes Familienblatt. Heft 20,Familienblatt,,1,1,TRUE,305-308,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00734-05,Schücking,Levin,,m,Der Erbstreit.,Von Levin Schücking. (Fortsetzung.),,1865,,0E,0E,Die Gartenlaube. Illustriertes Familienblatt. Heft 21,Familienblatt,,1,1,TRUE,321-324,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
00734-06,Schücking,Levin,,m,Der Erbstreit.,Von Levin Schücking. (Schluß.),,1865,,0E,0E,Die Gartenlaube. Illustriertes Familienblatt. Heft 22,Familienblatt,,1,6,TRUE,351-352,,,,,,,FALSE,FALSE,,,Theresa Valta,,,,normalisiert,,,,
